,index,time,timeseq,Temperature,humidity,Precipitation,Surface_wind_speed,work_day,power_load
10443,41772,2021-03-11 03:00:00,0.12631578947368421,0.3473804100227791,0.9866312889070313,0.00887409872434831,0.012528473804100227,0.5,0.2725806544622478
10444,41776,2021-03-11 04:00:00,0.16842105263157894,0.34832953682612,0.9902030819471376,0.004991680532445923,0.08428246013667424,0.5,0.26913592207256
10445,41780,2021-03-11 05:00:00,0.21052631578947367,0.3454821564160972,0.9905092356362893,0.0022185246810870773,0.07744874715261958,0.5,0.2745971169338328
10446,41784,2021-03-11 06:00:00,0.25263157894736843,0.33978739559605164,0.9944892335952648,0.0005546311702717693,0.10364464692482915,0.5,0.2898458358850511
10447,41788,2021-03-11 07:00:00,0.29473684210526313,0.34889901290812453,0.9708133483008471,0.0,0.19362186788154895,0.5,0.36949333554770525
10448,41792,2021-03-11 08:00:00,0.3368421052631579,0.36294608959757024,0.9120318399836719,0.0,0.21298405466970383,0.5,0.40873385209609925
10449,41796,2021-03-11 09:00:00,0.3789473684210526,0.4309035687167806,0.682722726808858,0.0,0.22095671981776763,0.5,0.43448146213135597
10450,41800,2021-03-11 10:00:00,0.42105263157894735,0.4383067577828398,0.663435044392285,0.0,0.27904328018223234,0.5,0.46293844853257493
10451,41804,2021-03-11 11:00:00,0.46315789473684205,0.4422930903568717,0.6588427390550056,0.0005546311702717693,0.30979498861047833,0.5,0.4399062121206878
10452,41808,2021-03-11 12:00:00,0.5052631578947369,0.4878511769172361,0.5241351158281458,0.0,0.2995444191343963,0.5,0.3666012734945441
10453,41812,2021-03-11 13:00:00,0.5473684210526315,0.4905087319665907,0.5237269109092765,0.0,0.27904328018223234,0.5,0.3405295808955058
10454,41816,2021-03-11 14:00:00,0.5894736842105263,0.5003796507213364,0.5080110215328095,0.0,0.24715261958997717,0.5,0.37314843327416813
10455,41820,2021-03-11 15:00:00,0.631578947368421,0.5094912680334093,0.47780385753648336,0.0,0.1993166287015945,0.5,0.3632910180690445
10456,41824,2021-03-11 16:00:00,0.6736842105263158,0.5079726651480638,0.47025206653740187,0.0,0.0990888382687927,0.5,0.38177964000309084
10457,41828,2021-03-11 17:00:00,0.7157894736842104,0.4533029612756264,0.6453719767323197,0.0,0.10820045558086559,0.5,0.42300432609856475
10458,41832,2021-03-11 18:00:00,0.7578947368421052,0.45026575550493547,0.6221042963567711,0.0,0.23462414578587698,0.5,0.4376607005488642
10459,41836,2021-03-11 19:00:00,0.7999999999999999,0.4054669703872438,0.7257883457495663,0.0,0.20159453302961272,0.5,0.4516278517247305
10460,41840,2021-03-11 20:00:00,0.8421052631578947,0.4274867122247532,0.6826206755791409,0.0,0.17198177676537582,0.5,0.4554575619072663
10461,41844,2021-03-11 21:00:00,0.8842105263157894,0.4056567957479119,0.7491580773548322,0.0,0.2312072892938496,0.5,0.4403423972652505
10462,41848,2021-03-11 22:00:00,0.9263157894736841,0.363705391040243,0.840493927951832,0.0,0.28359908883826873,0.5,0.39878740068484064
10463,41852,2021-03-11 23:00:00,0.9684210526315788,0.3587699316628702,0.874885192366568,0.0,0.2608200455580865,0.5,0.3453225428832738
10464,41856,2021-03-12 00:00:00,0.0,0.3464312832194381,0.918461067455863,0.0,0.20956719817767652,0.5,0.31089920801602644
10465,41860,2021-03-12 01:00:00,0.042105263157894736,0.343204252088079,0.9297887539544852,0.0,0.2004555808656036,0.5,0.3029556099153117
10466,41864,2021-03-12 02:00:00,0.08421052631578947,0.3418754745634017,0.9376466986427188,0.0,0.2061503416856492,0.5,0.29443973505962084
10467,41868,2021-03-12 03:00:00,0.12631578947368421,0.3378891419893698,0.9679559138687622,0.0,0.1879271070615034,0.5,0.2859127883440995
10468,41872,2021-03-12 04:00:00,0.16842105263157894,0.3466211085801063,0.9622410450045924,0.0,0.16400911161731205,0.5,0.2619864992509193
10469,41876,2021-03-12 05:00:00,0.21052631578947367,0.358580106302202,0.9555056638432494,0.0,0.07403189066059225,0.5,0.28428176499285507
